Name,total_timelines,total_keys,revisions 
British_Speedway_Championship,1,12,9
Kansas_Jayhawk_Community_College_Conference,0,19,0
Polish_Pairs_Speedway_Championship,0,12,0
FIBA_Under-19_Women%27s_Basketball_World_Cup,1,22,0
Manitoba_Hockey_Association,0,9,0
Lithuania_Hockey_League,2,16,12
Asia_Rugby_Women%27s_Championship,2,7,0
National_League_Riders%27_Championship,0,16,0
Premier_League_Riders_Championship,1,12,4
Elite_League_Riders%27_Championship,1,13,0
British_Speedway_Under_21_Championship,0,12,0
Israel_Football_League,4,15,61
Major_League_Roller_Hockey,2,18,86
Polish_Individual_Speedway_Championship,0,25,0
Team_Speedway_Polish_Championship,0,13,0
FIBA_Stankovi%C4%87_Continental_Champions%27_Cup,2,21,0
South_American_Basketball_Championship,1,31,16
Polish_Junior_Individual_Speedway_Championship,0,12,0
2007%E2%80%9308_Serbian_League_Vojvodina,1,6,0
"Intermediate,_Junior,_Senior_%26_Big_League_Baseball",0,24,0
Speedway_World_Team_Cup,0,15,0
SEABA_Championship,1,7,39
Nemzeti_Bajnoks%C3%A1g_I_(men%27s_handball),1,16,0
2._Divisioona,1,11,5
WRU_Division_One_West,1,11,7
Speedway_Under-21_World_Championship,0,17,0
Individual_Speedway_European_Championship,2,24,9
European_Individual_Speedway_Junior_Championship,1,10,9
United_States_Collegiate_Ski_and_Snowboard_Association,1,36,2
Intercity_Football_League,3,22,66
Intercollegiate_Athletic_Association_of_the_Northwest,0,6,0
Junior_League_World_Series,1,12,8
Chicago_Public_High_School_League,0,6,0
WRU_Division_Three_East,1,10,1
North_American_3_Hockey_League,1,18,13
U_Sports_football,1,14,21
Israeli_Beach_Soccer_League,1,11,15
Southern_Michigan_League,0,37,0
New_England_Collegiate_Conference,3,17,73
Western_Pennsylvania_Hockey_League,0,10,0
American_Legion_Baseball,1,36,31
Little_League_World_Series_(New_England_Region),1,15,12
Little_League_World_Series_(Mid-Atlantic_Region),1,15,13
Montenegrin_First_League_of_Water_Polo,1,18,0
Montenegrin_Second_League_of_Water_Polo,1,18,0
Hockey_at_the_Commonwealth_Games,1,14,29
European_Trophy,3,22,43
Greater_Ontario_Junior_Hockey_League,1,14,144
Men%27s_Hockey_Asia_Cup,1,15,0
EJHL_South,2,11,0
Intercity_baseball_tournament,0,7,0
Kentucky%E2%80%93Illinois%E2%80%93Tennessee_League,0,37,0
Wisconsin_State_League,0,37,0
Premier_League_Four-Team_Championship,2,13,3
Conference_League_Four-Team_Championship,2,13,1
SGB_Premiership_Pairs,1,13,1
SGB_Championship_Pairs_Championship,0,13,0
French_Road_Cycling_Cup,2,10,3
Cotton_States_League,0,8,0
Border_League_(baseball),0,37,0
AfroBasket_Women,1,12,11
FIBA_Women%27s_AmeriCup,1,15,0
FIBA_Oceania_Women%27s_Championship,1,24,0
Bellarine_Football_Netball_League,1,24,11
WPA_World_Eight-ball_Championship,1,13,59
Scottish_Premiership_(rugby_union),0,14,0
Scottish_National_League_(rugby_union),0,4,0
West_Texas%E2%80%93New_Mexico_League,0,37,0
Ohio%E2%80%93Indiana_League,0,37,0
Far_West_League_(1948%E2%80%931951),0,37,0
North_Atlantic_League,0,37,0
Proliga_(Portugal),0,21,0
North_Carolina_State_League,0,37,0
Supersport_World_Championship,1,9,1
Pennsylvania_State_Association,0,37,0
Middlesex_Senior_Charity_Cup,0,5,0
NAIA_Women%27s_Volleyball_Championship,0,7,0
NAIA_Men%27s_Wrestling_Championship,0,10,0
Mississippi_Valley_Conference_(Illinois),0,7,0
NAIA_Softball_Championship,0,16,0
Scottish_Regional_League_(rugby_union),1,5,1
Grampian_Alliance_League,0,6,0
Highland_Alliance_League,1,6,0
Flint_Metro_League,0,17,0
Scottish_National_League_Division_Two,0,13,0
Scottish_National_League_Division_Three,0,13,0
Michigan_State_League,0,37,0
Big_Nine_Conference,1,17,2
Arkansas%E2%80%93Missouri_League,0,37,0
Bi-State_League,0,37,0
U.S._All_Star_Federation,0,9,0
University_rugby_union_leagues_in_Scotland,0,6,0
Scottish_Reserve_League,0,6,0
NAIA_Men%27s_Tennis_Championship,0,10,0
NAIA_Women%27s_Cross_Country_Championship,0,10,0
Asia_Pacific_Poker_Tour,2,12,11
WRU_Division_Three_West,1,10,1
Elgon_Cup,2,8,2
AFL_North_West,3,43,16
NAIA_Women%27s_Tennis_Championship,0,10,0
AFL_South_Coast,0,10,0
Alberton_Football_Netball_League,0,11,0
Miami_Valley_Conference,0,13,0
Central_Highlands_Football_League,1,44,12
Canadian_Women%27s_Hockey_League,3,17,0
Fox_Valley_Association,0,9,0
FIBA_Oceania_Youth_Tournament,1,13,7
World_Pump_Festival,2,10,95
Malaysia_National_Basketball_League,3,21,100
WRU_Division_Three_South_East,1,10,5
WRU_Division_Three_South_West,1,10,1
Interstate_Association,0,37,0
National_Snaffle_Bit_Association,0,8,0
National_Reining_Horse_Association,0,8,0
Italian_Volleyball_League,1,24,117
National_Intercollegiate_Women%27s_Fencing_Association,0,14,0
African_Development_Trophy,0,11,0
Laurie_O%27Reilly_Cup,1,9,0
WRU_Division_Four_East,1,10,1
WRU_Division_Four_West,2,10,7
Netball_Singapore_Nations_Cup,1,10,0
Netball_Super_League_(Singapore),2,14,7
Asian_Netball_Championships,2,30,24
FIVB_Volleyball_World_Grand_Champions_Cup,0,11,0
Baltic_Basketball_League,1,26,23
Italian_National_Badminton_Championships,2,44,21
Farrer_Football_League,0,44,0
SM-sarja,0,7,0
African_Men%27s_Junior_Handball_Championship,1,11,0
Iranian_Basketball_Super_League,1,19,4
Divisi%C3%B3n_de_Plata_de_Balonmano,2,15,0
WRU_Division_Four_South_East,1,10,1
Central_European_Football_League,4,34,26
Russian_Volleyball_Super_League,0,17,0
All_Japan_Road_Race_Championship,0,7,0
Northern_Pacific_Hockey_League,2,9,26
Grand_Prix_gliding,3,10,5
WRU_Division_One_North,1,10,0
Junior_roller_derby,1,7,0
WRU_Division_Four_South_West,1,10,1
Pacific_Collegiate_Hockey_Association,0,12,0
Volleyball_League_of_Serbia,2,13,54
Nicaraguan_Professional_Baseball_League,0,15,0
Premier_League_of_Volleyball_of_Bosnia_and_Herzegovina,0,14,0
African_Clubs_Championship_(volleyball),1,19,15
Liga_Nacional_de_F%C3%BAtbol_Americano,2,19,0
Iranian_Volleyball_Super_League,1,10,6
Israeli_Basketball_State_Cup,1,16,6
Enterprise_Volleyball_League,1,12,3
Paradise_Jam,0,13,0
Wooden_Legacy,4,8,66
Puerto_Rico_Tip-Off,7,16,256
Divisi%C3%B3n_de_Honor_de_Waterpolo,3,17,0
DirecTV_Classic,2,19,58
IHF_Men%27s_Youth_World_Championship,2,13,0
IHF_Women%27s_Youth_World_Championship,2,13,0
British_Universities_American_Football_League,2,9,159
Rugby-Bundesliga,2,14,12
M%C5%82oda_Ekstraklasa,2,16,0
Gridiron_Victoria,1,13,32
IHF_Women%27s_Junior_World_Championship,0,13,0
IHF_Men%27s_Junior_World_Championship,1,13,0
Men%27s_FIH_Hockey_Junior_World_Cup,2,17,0
Women%27s_FIH_Hockey_Junior_World_Cup,2,16,0
Field_hockey_at_the_Asian_Games,2,13,55
North_Central_Connecticut_Conference,0,6,0
Jamaica_National_League,1,6,0
Rugby_League_European_Championship_B,2,20,17
Element_One,2,6,27
Texas_Intercollegiate_Athletic_Association,0,5,0
Alpenliga,1,10,3
Women%27s_Africa_Volleyball_Championship_U20,1,17,0
Men%27s_U19_African_Volleyball_Championship,1,17,0
Girls%27_Africa_Volleyball_Championship_U18,1,17,0
Copa_ASOBAL,1,11,3
Supercopa_ASOBAL,2,10,2
Hoosier_Crossroads_Conference,0,11,0
World_Curling_Tour,0,7,0
Ohio_Community_College_Athletic_Conference,0,14,0
Western_Collegiate_Lacrosse_League,0,15,0
IIHF_World_Women%27s_U18_Championship,2,34,0
Duneland_Athletic_Conference,0,6,0
NCAA_Division_I_Football_Bowl_Subdivision,1,10,20
Minnesota_College_Athletic_Conference,0,16,0
Three_Rivers_Conference_(Indiana),0,11,0
Upper_Midwest_Lacrosse_Conference,0,9,0
Lanarkshire_Cup,0,20,0
Metro_Catholic_Conference,0,5,0
Ru%C5%BEica_Meglaj-Rimac_Cup,1,14,0
College_Basketball_Invitational,11,21,344
National_Amateur_Cup,1,9,4
Independent_Indoor_Football_Alliance,2,11,27
Mid-Ohio_Christian_Athletic_League,0,15,0
Euro_Hockey_League,3,24,51
FIRST_Lego_League_Explore,2,29,7
WRU_Division_Six_Central,2,10,56
Peel_Football_League,0,19,0
EFDA_Nations_Cup,0,4,0
Maritime_Football_League,0,12,0
British_League,0,13,0
Team_Speedway_Junior_European_Championship,2,10,41
Acropolis_International_Basketball_Tournament,0,20,0
Irish_Baseball_League,1,10,28
American_Football_League_(1940),0,13,0
Naugatuck_Valley_League,0,4,0
National_Development_League,2,39,14
A1_Ethniki_Volleyball,0,29,0
Turkish_Ice_Hockey_Super_League,1,17,13
Upstate_New_York_Club_Hockey_League,2,15,113
South_West_Conference,0,6,0
Turkish_Ice_Hockey_First_League,1,8,0
UAAP_baseball_championships,0,8,0
Arab_Cup_of_Ice_Hockey,1,10,94
FINA_Water_Polo_World_Cup,0,9,0
Pacific_Northwest_Collegiate_Lacrosse_League,0,15,0
Coulee_Conference,0,11,0
Southern_Connecticut_Conference,0,6,0
National_Cheerleading_Championship,9,26,294
Netball_at_the_World_Games,0,9,0
Turkish_Women%27s_Ice_Hockey_League,3,13,0
European_Athletics_Indoor_Cup,1,9,3
Ekstraklasa_(ice_hockey),0,22,0
Ukrainian_Hockey_Championship,2,14,49
Oceania_Baseball_Championship,1,10,0
Romanian_Hockey_League,2,14,13
Bulgarian_Hockey_League,1,24,11
Kazakhstan_Hockey_Championship,2,15,23
College_Hockey_Mid-America,1,16,0
New_York_Emperors_Stickball_League,0,20,0
Eastern_Collegiate_Hockey_League,1,16,1
Eastern_States_Collegiate_Hockey_League,1,17,0
Northeast_Collegiate_Hockey_League,2,19,11
Tri-State_Collegiate_Hockey_League,2,15,120
Great_Midwest_Hockey_League,0,13,0
Campeonato_Argentino,3,46,12
Atlantic_Coast_Collegiate_Hockey_League,1,17,22
Mid-American_Collegiate_Hockey_Association,1,12,24
Torneo_del_Litoral,2,44,23
Pacific_8_Intercollegiate_Hockey_Conference,0,13,0
Mid-Atlantic_Collegiate_Hockey_Association,0,13,0
Super_East_Collegiate_Hockey_League,1,12,8
Northeast_Collegiate_Hockey_Association,0,13,0
Ohio_Cardinal_Conference,0,13,0
Delaware_Valley_Collegiate_Hockey_Conference,0,10,0
Michigan_Collegiate_Hockey_Conference,0,13,0
Mid-West_Athletic_Conference,0,16,0
South_American_Rugby_Championship,1,64,8
European_Water_Polo_Championship,0,8,0
Premier_Calendar,0,6,0
Knockout_Cup_(speedway),0,15,0
Eastern_Professional_Hockey_League_(2008%E2%80%9309),2,22,0
Cal_Ripken_Collegiate_Baseball_League,1,11,0
Great_Northeast_Collegiate_Hockey_Conference,2,11,25
Great_Lakes_Summer_Collegiate_League,1,13,10
Northern_Michigan_Soccer_League,1,12,6
North_Central_Community_College_Conference,0,6,0
National_Professional_Basketball_League_(2007%E2%80%9308),2,15,0
Kontinental_Hockey_League,4,27,975
Nebraska_State_League,0,37,0
Women%27s_Korean_Basketball_League,1,12,0
Arizona_Community_College_Athletic_Conference,0,15,0
Western_Junior_College_Athletic_Conference,0,12,0
Tennessee_Junior_and_Community_College_Athletic_Association,1,8,6
Suncoast_Conference,0,8,0
Mon-Dak_Conference,0,8,0
Craven_and_Young_Shields,2,14,15
Iowa_Community_College_Athletic_Conference,0,11,0
Carolinas_Junior_College_Conference,1,8,5
Southwest_Junior_College_Conference,0,11,0
Bi-State_Conference,1,14,8
Louisiana_Community_Colleges_Athletic_Conference,0,7,0
Massachusetts_Community_College_Athletic_Association,0,8,0
Garden_State_Athletic_Conference,0,12,0
Georgia_Collegiate_Athletic_Association,1,15,14
Missouri_Community_College_Athletic_Conference,0,13,0
Mid_Hudson_Conference,0,9,0
Elite_League_Knockout_Cup,1,14,4
Sri_Lanka_Sevens,2,11,136
Pacific_Coast_Professional_Football_League,0,8,0
American_Football_League_(1944),0,12,0
British_League_Division_Two,0,12,0
North_Eastern_Football_League_(Scotland),0,8,0
North_Eastern_Football_League_Cup,0,8,0
Northern_Football_League_(Scotland),0,7,0
Speedway_National_League_Division_Three,0,12,0
Speedway_National_League_Division_Two,0,12,0
Southern_Football_League_(Scotland),0,9,0
Southern_League_Cup_(Scotland),0,9,0
Baseball_Challenge_League,3,12,8
Kinsale_Sevens,0,9,0
Thompson_Okanagan_Junior_Lacrosse_League,0,8,0
American_Association_(American_football),0,13,0
2008_IAFL_season,0,8,0
British_League_Knockout_Cup,0,14,0
National_College_Lacrosse_League,1,11,13
Hamilton_Island_Race_Week,0,5,0
World_University_Baseball_Championship,1,9,8
Liga_Pilipinas,2,8,118
Divisi%C3%B3n_de_Honor_de_Hockey_Hierba,2,35,0
Philippine_Collegiate_Champions_League,0,12,0
European_Champions_League_(table_tennis),0,12,0
College_football_national_championships_in_NCAA_Division_I_FBS,2,62,687
West_Coast_Pro_Basketball_League,3,14,10
Latin_American_Poker_Tour,1,15,9
AFL_Under-19_Championships,2,27,41
Superliga_de_Voleibol_Masculina,1,15,7
Superliga_Femenina_de_Voleibol,3,17,14
Northeast_JC_Football_Conference,0,4,0
Mississippi_Association_of_Community_%26_Junior_Colleges,0,5,0
Provincial_League_(speedway),0,12,0
WRU_Division_Five_East,1,10,8
U-18_Baseball_World_Cup,5,12,78
WRU_Division_Five_South_Central,1,10,11
Ohio_Capital_Conference,0,13,0
Midwest_Hockey_League,1,10,137
FIBA_CBC_Championship,0,24,0
FIBA_COCABA_Championship,0,24,0
WRU_Division_Six_West,2,10,9
British_Columbia_Junior_Tier_1_Lacrosse_League,1,8,6
Tier_1_Elite_Hockey_League,0,39,0
Canadian_Soccer_League_(1987%E2%80%931992),0,21,0
WRU_Division_Five_South_East,1,10,12
FIBA_Under-18_Asian_Championship,1,18,24
WRU_Division_Five_South_West,2,10,18
Nacionalna_Liga_Srbije,1,23,0
Danish_Men%27s_Handball_League,1,16,0
Big_Ten_Conference_volleyball,0,6,0
FIBA_South_America_Under-21_Championship,1,24,0
South_American_Basketball_Championship_for_Women,1,31,10
FIBA_U20_European_Championship,1,16,63
FIBA_U16_European_Championship,2,16,46
FIBA_U18_European_Championship,1,16,41
Turkish_Basketball_Second_League,3,17,34
Chinese_Volleyball_Super_League,1,23,8
Belarusian_Extraleague,1,25,7
FIBA_Diamond_Ball,1,26,19
Rum_River_Conference,1,12,0
Metro_Alliance,1,12,0
WRU_Division_Two_North,1,10,2
WRU_Division_Five_West,1,10,13
Colombian_Professional_Baseball_League,0,16,0
Thunder_on_the_Ohio,0,10,0
Geelong_Football_Netball_League,1,24,7
Central_Murray_Football_Netball_League,1,24,10
Geelong_%26_District_Football_Netball_League,1,25,0
IIHF_Inline_Hockey_World_Championship,1,13,20
Cardinal_Conference_(Ohio),0,12,0
Golden_Rivers_Football_League,1,44,14
Canadian_University_Field_Lacrosse_Association,2,11,41
Ohio_Regional_Campus_Conference,0,8,0
Women%27s_Baseball_World_Cup,1,11,0
WRU_Division_Six_East,1,10,3
Allsvenskan_(speedway),0,6,0
Black_Diamond_Conference,0,12,0
French_Division_1_Baseball_Championship,0,13,0
FIVB_Beach_Volleyball_World_Championships,1,9,74
Timiskaming_Professional_Hockey_League,0,9,0
Women%27s_Nations_Cup_(rugby_union),4,9,0
East_Suburban_Catholic_Conference,0,6,0
Florida_Collegiate_Summer_League,1,13,1
Dixie_League_(1916_baseball),0,37,0
Little_League_World_Series_(Great_Lakes_Region),1,15,14
Southern_Collegiate_Baseball_League,0,7,0
Interstate_Intercollegiate_Athletic_Conference,0,9,0
Haarlem_Baseball_Week,1,12,3
FIBA_U20_Women%27s_European_Championship,1,14,0
Balkan_International_Basketball_League,2,19,56
FIBA_U16_Women%27s_European_Championship,2,14,0
Hampden_Football_Netball_League,0,44,0
Indiana_Crossroads_Conference,2,10,12
Indoor_Football_League,5,28,601
Summit_Athletic_Conference_(IHSAA),0,6,0
Kurowashiki_All_Japan_Volleyball_Tournament,1,12,4
Emperor%27s_Cup_and_Empress%27_Cup_All_Japan_Volleyball_Championship,3,16,0
Eastern_League_(1916%E2%80%931932),0,13,0
Campeonato_Nacional_de_Rugby_II_Divis%C3%A3o,0,5,0
Campeonato_Portugu%C3%AAs_de_Rugby,1,25,0
Allen_County_Athletic_Conference,0,5,0
Central_Indiana_Athletic_Conference,0,4,0
Sagamore_Conference_(IHSAA),0,9,0
Northeast_Eight_Conference,2,7,11
California_Collegiate_League,1,14,23
Millewa_Football_League,2,44,14
Wimmera_Football_League,1,44,4
Loddon_Valley_Football_Netball_League,1,22,10
Charleston_Classic,2,13,46
Western_Indiana_Conference,1,13,9
Yarra_Ranges_Football_%26_Netball_League,0,8,0
Central_League_(minor_league),0,37,0
Central_Interstate_League,0,37,0
Illinois%E2%80%93Indiana_League,0,37,0
F-liiga,2,22,59
Horsham_%26_District_Football_League,1,40,0
Rugby_League_European_Championship_C,2,20,21
FIBA_Under-16_Asian_Championship,3,20,59
FIBA_Under-16_Women%27s_Asian_Championship,3,21,0
Champions_Cup_(floorball),1,16,5
FIBA_Under-16_Women%27s_Americas_Championship,2,18,0
FIBA_Under-16_Americas_Championship,1,17,5
FIBA_Under-18_Women%27s_Asian_Championship,1,20,0
Czech_Open_(floorball),1,13,1
Little_League_World_Series_(Midwest_Region),1,15,8
FIBA_Under-17_Women%27s_Basketball_World_Cup,1,20,0
FIBA_Under-17_Basketball_World_Cup,1,20,27
Colac_%26_District_Football_Netball_League,2,24,0
Maryborough_Castlemaine_District_Football_Netball_League,0,11,0
Upper_Murray_Football_Netball_League,3,44,205
2008%E2%80%9309_Mid-American_Conference_season,0,17,0
Konfrontacja_Sztuk_Walki,1,11,39
Louis_Vuitton_Pacific_Series,1,8,22
Men%27s_World_Floorball_Championship,1,10,0
National_Collegiate_Table_Tennis_Association,0,7,0
V.Challenge_League,1,18,9
All_American_Hockey_League_(2008%E2%80%932011),2,10,0
Latvijas_Basketbola_l%C4%ABga,0,14,0
WPA_World_Ten-ball_Championship,2,12,18
Dixie_League_(1933_baseball),0,37,0
Italian_Basketball_Supercup,2,26,28
Women%27s_Philippine_Basketball_League,1,11,0
Supreme_Hockey_League_B,3,24,35
Italian_Basketball_Cup,1,26,27
European_Champion_Cup_Final_Four,2,9,8
Peter_Leitch_QSM_Challenge_Trophy,1,14,19
Premier_League_Knockout_Cup,1,14,0
CECAFA_U-17_Championship,2,23,9
NCAA_Division_I_Football_Championship_Subdivision,1,11,6
County_Championship_(rugby_union),2,35,116
LNFA_2,2,18,15
All_Japan_Intercollegiate_Volleyball_Championship,0,5,0
Genesee_County_B_League,0,24,0
Genesee_Area_Conference,0,24,0
Libyan_Arab_Basketball_Federation,1,14,5
Yawkey_Baseball_League,0,11,0
Danish_Speedway_League,0,13,0
Danish_Individual_Speedway_Championship,0,12,0
West_Coast_League,3,14,78
Lower_South_West_Football_League,1,10,7
A1_Ethniki_Water_Polo,1,19,63
Women%27s_Football_Alliance,5,17,0
Prospect_League,2,18,82
Greek_Men%27s_Handball_Championship,2,17,0
Greek_Men%27s_Handball_Cup,0,29,0
Campeonato_Nacional_de_Rugby_I_Divis%C3%A3o,0,5,0
Kansai_Independent_Baseball_League,5,11,62
Superliga_2_de_Voleibol_Masculina,2,17,8
Superliga_2_Femenina_de_Voleibol,2,17,8
Amateur_Football_Combination,2,13,12
Triple_Crown_College_Baseball_League,2,24,8
Hockey_Asian_Champions_Club_Cup,0,11,0
Quiksilver_Pro_Gold_Coast,2,9,23
Virginia-Carolina_Football_League,0,24,0
Duke_Trophy,0,6,0
Colonial_League_(baseball),0,37,0
Swedish_Super_League_(women%27s_floorball),3,13,0
Gulf_Coast_Conference,0,11,0
Asian_Poker_Tour,1,11,14
United_States_Open_Cup_for_Arena_Soccer,3,9,48
Greater_Brisbane_League,1,13,3
International_Junior_Hockey_League,2,14,8
Hamptons_Collegiate_Baseball_League,1,8,0
Dominican_Republic_Volleyball_League,1,17,0
Liga_Na%C8%9Bional%C4%83_(women%27s_handball),1,16,0
National_Football_League_(1902),0,30,0
World_Series_of_Football_(1902%E2%80%9303),0,23,0
1st_Czech_Republic_Hockey_League,1,15,22
African_Handball_Champions_League,1,8,22
African_Men%27s_Handball_Cup_Winners%27_Cup,1,8,0
Interstate_Eight_Conference,0,8,0
Asian_Women%27s_Youth_Handball_Championship,2,13,0
Malaysia_Hockey_League,2,38,11
River_Valley_Conference_(Illinois),0,8,0
Asian_Men%27s_Handball_Championship,0,21,0
Southwest_Suburban_Conference,1,9,0
Asian_Women%27s_Handball_Championship,1,11,0
German_Rugby_Union_Championship,0,7,0
World_Baseball_Challenge,2,9,69
German_Rugby_Union_Cup,0,7,0
Coupe_de_France_Albert-Falcou,0,9,0
American_Football_League_(1934),0,13,0
Mississippi_Valley_Conference_(Wisconsin),0,15,0
FIBA_Asia_Challenge,1,20,22
Artistic_Gymnastics_World_Cup,1,9,4
Australian_Solo_Championship,0,21,0
Belgian_Football_League,3,18,37
Flemish_American_Football_League,1,15,8
Anthracite_League,0,24,0
Eastern_League_of_Professional_Football,0,24,0
Copa_Princesa_de_Asturias,1,20,7
Apollo_Conference,0,10,0
New_Zealand_National_Rugby_Sevens_Tournament,1,9,0
United_National_Gridiron_League,3,11,172
Super_Ib%C3%A9rica_de_Rugby,1,8,0
Bellator_MMA,4,14,231
TPG_Tour,2,25,12
American_West_Conference,0,13,0
Israeli_Basketball_League_Cup,2,20,4
Eccellenza_(women%27s_rugby_union),1,29,0
Inishowen_Football_League,0,8,0
Scottish_Womens_Premiership_(rugby_union),1,31,8
%C3%89lite_1,1,26,0
British_Columbia_Men%27s_Premier_League,0,6,0
Pacific_Coast_Collegiate_Sailing_Conference,0,7,0
Major_League_Baseball_postseason,3,12,123
IHF_Men%27s_Super_Globe,2,11,0
Albanian_Basketball_League,3,25,44
National_Dodgeball_League,1,12,5
EGolf_Professional_Tour,1,25,1
Ohio_League,0,29,0
2._Rugby-Bundesliga,0,7,0
Rugby-Regionalliga,0,7,0
Fast5_Netball_World_Series,3,21,31
Mississippi_8_Conference,0,10,0
Maryland_Intercollegiate_Football_Association,0,3,0
Florida_Winter_Baseball_League,1,11,17
Erste_Liga_(ice_hockey),2,15,32
Kennebec_Valley_Athletic_Conference,0,10,0
Junior_Hockey_League_(Russia),3,39,262
Liga_de_Voleibol_Superior_Femenino,2,20,26
South_Atlantic_Intercollegiate_Athletic_Association,0,5,0
Diamond_League,2,15,54
Serbian_Hockey_League,2,25,5
Western_Collegiate_Club_Hockey_Association,0,14,0
Annapolis_Subscription_Plate,0,5,0
HEBA_Greek_All-Star_Game,0,16,0
Shoreline_Conference,0,4,0
National_Ringette_League,4,17,1311
Liga_Paralela_de_B%C3%A9isbol_en_Venezuela,0,24,0
CEV_Cup,2,24,37
CollegeInsider.com_Postseason_Tournament,5,22,160
Europe_Top-16,2,43,64
United_States_Baseball_League,0,23,0
Danish_Women%27s_Handball_League,2,15,0
Alberta_Footy_Women%27s_League,2,5,0
Panonian_League,2,12,94
Montreux_Volley_Masters,1,9,12
All_Japan_Intercollegiate_Basketball_Championship,0,6,0
BC_Hockey_Major_Midget_League,0,11,0
Ligue_de_Baseball_Junior_%C3%89lite_du_Qu%C3%A9bec,1,11,0
Estonian_Basketball_Cup,0,20,0
%C3%9Arvalsdeild_karla_(handball),1,15,0
ITTF_World_Tour,1,40,3
North_West_Football_Union,0,40,0
Tasmanian_State_Premiership,0,40,0
Elgon_Cup_(women%27s),2,7,0
Little_League_World_Series_(Southeast_Region),1,15,8
Icelandic_Men%27s_Hockey_League,0,12,0
UCI_World_Tour,2,12,116
Horizon_Air_Summer_Series,2,11,4
Yugoslav_Ice_Hockey_League,0,10,0
Allan_Cup_Hockey_West,0,35,0
OneAsia_Tour,2,25,61
Florida_East_Coast_League,0,37,0
Arizona_Summer_League,3,11,78
Liga_Atl%C3%A9tica_Interuniversitaria_de_Puerto_Rico,0,12,0
World_Port_Tournament,1,8,6
RFL_League_1,1,17,6
Eastern_States_Hockey_League,1,11,2
International_Racquetball_Tour,2,8,49
American_Premiere_League,3,18,141
Big_League_World_Series,1,10,20
WABA_Champions_Cup,1,17,8
IAAF_Super_Grand_Prix,1,5,11
Superpesis,0,38,0
Sarasota_Rookie_League,0,37,0
Yellow_Sea_Cup,2,8,8
Northern_Junior_Hockey_League,2,8,35
Super_League,1,24,254
International_Football_Federation,0,11,0
Nigerien_Basketball_Federation,0,14,0
Atlantic_Coast_Hockey_League_(2002%E2%80%9303),0,7,0
Meistriliiga_(ice_hockey),2,16,27
ESC_Youth_League,1,24,18
Bulgarian_State_Football_Championship,0,13,0
RFU_Championship,2,24,185
Oryx_Cup,2,13,26
Can-Am_Senior_B_Lacrosse_League,1,9,1
West_Coast_Senior_Lacrosse_Association,2,8,12
Bulgarian_Republic_Football_Championship,0,13,0
L%C3%A4nderpokal,0,6,0
Bundesliga_(shooting),0,24,0
Rugby_Canada_National_Junior_Championship,2,7,11
Eastern_Collegiate_Football_Conference,2,17,10
International_Hockey_League_(1992%E2%80%931996),0,23,0
Russian_Basketball_Cup,1,24,10
IAAF_World_Athletics_Tour,2,6,17
AMA_National_Speedway_Championship,0,25,0
Eastern_Connecticut_Conference,0,8,0
East%E2%80%93West_League,0,8,0
World_Robot_Olympiad,1,27,35
Men%27s_EuroHockey_Championship_II,3,18,0
Slovensk%C3%A1_hadzan%C3%A1rska_extraliga,0,8,0
Panamanian_Professional_Baseball_League,0,19,0
Junior_Women%27s_Hockey_League,1,4,0
DHB-Pokal,1,14,13
PGA_Tour,3,34,208
Australian_Baseball_League,5,26,273
Macedonian_Handball_Super_League,1,14,19
AIAW_women%27s_basketball_tournament,0,10,0
Canada_Cup_(soccer),0,11,0
WRU_Division_Six_South_East,1,10,5
North_East_Professional_Hockey_League,2,10,182
U-15_Baseball_World_Cup,2,12,31
Pennsylvania_State_League,0,37,0
Extraliga_ragby,2,14,63
Lake_Michigan_Conference,0,16,0
Northern_Illinois_Big_12_Conference,2,8,16
Catalan_Rugby_League_Championship,1,5,6
Swedish_Individual_Speedway_Championship,0,9,0
Allsvenskan_(rugby_union),1,8,3
Americas_Rugby_Championship,3,10,101
European_Table_Tennis_Championships,1,39,11
U-18_European_Baseball_Championship,1,8,5
U-15_European_Baseball_Championship,0,8,0
U-12_European_Baseball_Championship,1,8,9
Big_Northern_Conference,0,7,0
European_Under-21_Baseball_Championship,2,8,1
IAAF_Indoor_Permit_Meetings,1,5,2
Little_League_World_Series_(Southwest_Region),2,15,18
Little_League_World_Series_(Northwest_Region),1,15,18
Little_League_World_Series_(West_Region),1,14,12
MBCGame_StarCraft_League,3,37,10
Women%27s_Baseball_World_Series,0,9,0
British_Supersport_Championship,0,5,0
Georgia_State_League,0,37,0
Liga_EBA,1,22,6
Serie_B_Basket,6,21,20
Copa_America_(indoor),1,12,0
Al_Ramsay_Shield,1,24,8
Little_League_World_Series_in_Mexico,1,9,19
Norwegian_Individual_Speedway_Championship,0,25,0
U-18_Asian_Baseball_Championship,1,9,2
Ohio_Collegiate_Athletic_Conference,1,13,7
2009%E2%80%9310_Mid-American_Conference_season,1,19,0
Slovenian_Basketball_Cup,0,20,0
Ohio_State_League,0,37,0
Negro_Southern_League_(1920%E2%80%931936),0,9,0
Virginia_Valley_League,0,37,0
Greek_Ice_Hockey_Championship,0,13,0
USA_Outdoor_Track_and_Field_Championships,1,7,3
Catholic_Conference_(MIAA),0,5,0
Men%27s_Hockey_Africa_Cup_of_Nations,1,16,0
South_Texas_League,0,37,0
Indiana%E2%80%93Michigan_League,0,37,0
